Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
741,448,435,825652,8728,165620,326700
742,508,439,825151,8790,166059,446900
743,477,489,824674,8778,166548,349900
744,449,473,824225,8754,167021,354400
745,449,467,823771,8741,167488,315300
746,413,402,823349,8761,167890,334200
747,454,444,822891,8775,168334,347800
748,438,405,822462,8799,168739,370400
749,468,480,821997,8784,169219,374100
750,421,464,821579,8738,169683,362500
751,407,431,821168,8718,170114,380800
752,480,451,820688,8747,170565,386900
753,485,446,820219,8770,171011,330900
754,444,468,819745,8776,171479,349800
755,452,456,819309,8756,171935,335100
756,469,439,818845,8781,172374,311600
757,477,470,818362,8794,172844,532500
758,494,427,817874,8855,173271,326800
759,483,457,817395,8877,173728,343000
760,463,451,816919,8902,174179,335000
761,440,444,816473,8904,174623,353900
762,466,492,816015,8870,175115,412300
763,428,467,815576,8842,175582,358400
764,461,417,815136,8865,175999,393000
765,406,467,814711,8823,176466,385800
766,414,506,814297,8731,176972,333600
767,466,468,813837,8723,177440,332800
768,482,477,813363,8720,177917,328100
769,460,445,812891,8747,178362,320500
770,444,490,812450,8698,178852,305200
771,490,445,811961,8742,179297,337600
772,460,490,811501,8712,179787,336500
